Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Incomplete Rides,Incomplete Rides Reason,Ride Distance (KM),Driver Ratings,Customer Rating,Payment Method,Price_BND,Pickup ,Drop ,Driver ID,Platform Fee BND,Driver Earnings BND,Month,Year,Day of Week,On Time Arrival,Driver Shift Hours,Offer ID,Offer Sent Timestamp,Offer Result,Response Timestamp,Driver Session ID,Session Start,Session End,Request Timestamp,Driver Assigned Timestamp,Driver Arrival Timestamp,Pickup Timestamp,Dropoff Timestamp,Cancellation Timestamp,Pickup Lat,Pickup Lon,Dropoff Lat,Dropoff Lon,Fare Base,Distance Fee,Time Fee,Total Fare Authoritative,Fare ID,Invoice ID,Currency,Vehicle ID,Vehicle Active Flag,Marketplace Region,Estimated ETA at Assignment,Surge Region,Driver Acceptance Latency,Customer Signup Date,Data Quality Flag
2025-01-03,2:54:41,"""CNR4689937""",Completed,"""CID3896706""",Compact,Lumut,Lumut,4.1,44.0,,,,21.06,4.3,4.2,Cash,10.09,Brunei-Muara,Belait,Abdul Rahman,1.89,6.83,August,2024,Wednesday,1.0,7.0,OFF-200189,8/28/2024 2:54,accepted,8/28/2024 2:54,SESS-85776,8/27/2024 21:54,8/28/2024 4:54,8/28/2024 2:54,2025-01-03 07:32:00,2025-01-03 07:37:00,2025-01-03 07:46:00,2025-01-03 08:17:00,8/28/2024 2:58,4.91149,114.92542,4.69683,114.35312,3.5,3.92,3.52,14.68,FQ-6394,INV-575507,BND,VEH-428,Yes,Belait,10,High Demand Zone,13,4/3/2023,Pass
2025-01-14,2:54:41,"""CNR4689937""",Completed,"""CID3896706""",SUV,Kuala Belait,Tutong Town,4.1,44.0,,,,16.54,4.2,3.8,Cash,6.83,Brunei-Muara,Belait,Abdul Rahman,0.87,5.4,August,2024,Wednesday,1.0,7.0,OFF-200189,8/28/2024 2:54,accepted,8/28/2024 2:54,SESS-85776,8/27/2024 21:54,8/28/2024 4:54,8/28/2024 2:54,2025-01-14 23:24:00,2025-01-14 23:28:00,2025-01-14 23:35:00,2025-01-15 00:01:00,8/28/2024 2:58,4.91149,114.92542,4.69683,114.35312,3.5,3.92,3.52,14.68,FQ-6394,INV-575507,BND,VEH-428,Yes,Tutong,10,High Demand Zone,13,4/3/2023,Pass
2025-01-24,2:51:22,"""CNR6778932""",Completed,"""CID8872225""",Premium,Kuala Belait,Muara,14.5,21.9,,,,4.67,4.9,3.9,Card,25.66,Tutong,Tutong,Nurul Izzah,2.78,15.69,January,2024,Wednesday,1.0,8.4,OFF-200174,1/3/2024 2:50,accepted,1/3/2024 2:50,SESS-35224,1/3/2024 0:51,1/3/2024 3:51,1/3/2024 2:51,2025-01-24 18:41:00,2025-01-24 18:42:00,2025-01-24 18:48:00,2025-01-24 19:26:00,,4.71025,114.76064,4.66094,114.78991,3.5,11.45,1.75,14.2,FQ-7333,INV-418725,BND,VEH-204,Yes,Belait,8,Normal,1,3/2/2023,Pass
2025-01-21,2:54:41,"""CNR4689937""",Completed,"""CID3896706""",SUV,Jangsak,Mentiri,4.1,44.0,,,,2.89,3.7,4.5,Cash,6.65,Brunei-Muara,Belait,Abdul Rahman,1.24,4.81,August,2024,Wednesday,1.0,7.0,OFF-200189,8/28/2024 2:54,rejected,8/28/2024 2:54,SESS-85776,8/27/2024 21:54,8/28/2024 4:54,8/28/2024 2:54,2025-01-21 14:56:00,2025-01-21 15:00:00,2025-01-21 15:06:00,2025-01-21 15:11:00,8/28/2024 2:58,4.91149,114.92542,4.69683,114.35312,3.5,3.92,3.52,14.68,FQ-6394,INV-575507,BND,VEH-428,Yes,Temburong,10,High Demand Zone,13,4/3/2023,Pass
2025-01-26,21:04:47,"""CNR5230005""",Cancelled,"""CID3694020""",Compact,Muara,Tutong Beach,11.3,38.2,,,,29.71,4.6,4.4,Dart Wallet,30.53,Brunei-Muara,Belait,Aiman Hakim,5.9,20.65,September,2024,Tuesday,1.0,4.1,OFF-200050,9/24/2024 21:04,accepted,9/24/2024 21:04,SESS-93521,9/24/2024 16:04,9/25/2024 0:04,9/24/2024 21:04,2025-01-26 18:13:00,2025-01-26 18:14:00,2025-01-26 18:19:00,2025-01-26 18:29:00,9/24/2024 21:11,4.95622,114.9567,4.59644,114.25753,3.5,3.92,3.06,12.98,FQ-9164,INV-660763,BND,VEH-146,Yes,Temburong,14,Normal,12,9/10/2023,Pass
2025-01-31,10:49:18,"""CNR3535477""",Completed,"""CID7165580""",Sedan,Muara,Lambak,14.2,34.8,,,,18.22,4.6,4.6,Card,17.42,Brunei-Muara,Belait,Awangku Mohd,2.35,11.72,October,2024,Friday,1.0,6.1,OFF-200107,10/25/2024 10:48,rejected,10/25/2024 10:48,SESS-35925,10/25/2024 6:49,10/25/2024 11:49,10/25/2024 10:49,2025-01-31 06:33:00,2025-01-31 06:34:00,2025-01-31 06:40:00,2025-01-31 06:58:00,10/25/2024 10:55,4.9016,114.93996,4.65616,114.3252,3.5,3.92,2.78,15.2,FQ-6907,INV-558468,BND,VEH-727,Yes,Belait,4,Normal,11,2/22/2023,Pass
2025-01-15,11:31:06,"""CNR6103529""",Completed,"""CID5523739""",SUV,Mata-Mata,Jerudong,13.3,43.0,,1.0,Other Issue,5.81,3.9,4.4,Card,5.29,Tutong,Brunei-Muara,Haji Ramli,1.12,3.58,May,2024,Friday,1.0,10.0,OFF-200054,5/17/2024 11:30,accepted,5/17/2024 11:30,SESS-68895,5/17/2024 7:31,5/17/2024 13:31,5/17/2024 11:31,2025-01-15 02:32:00,2025-01-15 02:37:00,2025-01-15 02:43:00,2025-01-15 03:02:00,,4.75317,114.63822,4.85107,114.9304,3.5,2.7,3.44,12.05,FQ-5830,INV-335610,BND,VEH-355,Yes,Belait,4,High Demand Zone,8,1/28/2023,Pass
2025-01-04,12:59:18,"""CNR4413354""",Completed,"""CID9033252""",Sedan,Jangsak,Bandar Seri Begawan,6.0,21.8,,,,7.64,3.5,4.4,Dart Wallet,3.83,Brunei-Muara,Belait,Nabilah Hassan,0.88,2.94,September,2024,Friday,0.0,4.3,OFF-200063,9/27/2024 12:58,accepted,9/27/2024 12:58,SESS-68128,9/27/2024 8:59,9/27/2024 14:59,9/27/2024 12:59,2025-01-04 14:33:00,2025-01-04 14:36:00,2025-01-04 14:44:00,2025-01-04 15:08:00,,4.92793,114.93082,4.69372,114.3898,3.5,16.45,1.74,21.19,FQ-7132,INV-155972,BND,VEH-713,Yes,Temburong,7,Normal,7,2/1/2024,Pass
2025-01-25,9:41:19,"""CNR4332965""",Cancelled by Driver,"""CID2809404""",Premium,Tutong Beach,Jangsak,8.3,11.7,,,,15.26,4.5,4.0,Card,23.31,Belait,Brunei-Muara,Roslan Ahmad,3.55,14.52,February,2024,Sunday,1.0,8.9,OFF-200130,2/25/2024 9:40,rejected,2/25/2024 9:40,SESS-14930,2/25/2024 5:41,2/25/2024 12:41,2/25/2024 9:41,2025-01-25 21:48:00,2025-01-25 21:50:00,2025-01-25 21:52:00,2025-01-25 22:14:00,2/25/2024 9:47,4.5047,114.21765,4.93141,114.97093,3.5,3.92,0.94,7.95,FQ-7271,INV-680275,BND,VEH-675,Yes,Temburong,5,High Demand Zone,10,3/6/2023,Pass
2025-01-28,21:04:47,"""CNR5230005""",Completed,"""CID3694020""",Compact,Bangar,Kiulap,11.3,38.2,,,,29.14,4.5,5.0,Cash,13.34,Brunei-Muara,Belait,Aiman Hakim,2.36,9.35,September,2024,Tuesday,1.0,4.1,OFF-200050,9/24/2024 21:04,accepted,9/24/2024 21:04,SESS-93521,9/24/2024 16:04,9/25/2024 0:04,9/24/2024 21:04,2025-01-28 05:09:00,2025-01-28 05:12:00,2025-01-28 05:21:00,2025-01-28 05:52:00,9/24/2024 21:11,4.95622,114.9567,4.59644,114.25753,3.5,3.92,3.06,12.98,FQ-9164,INV-660763,BND,VEH-146,Yes,Temburong,14,Normal,12,9/10/2023,Pass
2025-01-18,22:11:25,"""CNR1993047""",Completed,"""CID2155317""",Sedan,Lumut,Jangsak,14.8,42.7,,,,13.71,4.4,5.0,Card,32.69,Brunei-Muara,Brunei-Muara,Syafiqah Yusof,3.86,25.32,June,2024,Sunday,1.0,10.0,OFF-200134,6/30/2024 22:11,accepted,6/30/2024 22:11,SESS-20137,6/30/2024 17:11,7/1/2024 1:11,6/30/2024 22:11,2025-01-18 14:16:00,2025-01-18 14:21:00,2025-01-18 14:26:00,2025-01-18 14:34:00,,4.91504,114.94118,4.96987,114.87202,3.5,3.22,3.42,15.18,FQ-5376,INV-178320,BND,VEH-214,Yes,Tutong,9,High Demand Zone,8,3/25/2023,Pass
2025-01-08,17:31:04,"""CNR6842007""",Completed,"""CID5905633""",Sedan,Bandar Seri Begawan,Muara,8.2,12.1,,,,21.78,5.0,4.8,Dart Wallet,18.95,Brunei-Muara,Brunei-Muara,Aiman Hakim,2.67,13.78,March,2024,Monday,1.0,11.8,OFF-200020,3/11/2024 17:30,accepted,3/11/2024 17:30,SESS-93521,3/11/2024 12:31,3/11/2024 19:31,3/11/2024 17:31,2025-01-08 21:59:00,2025-01-08 22:00:00,2025-01-08 22:10:00,2025-01-08 22:34:00,3/11/2024 17:35,4.85469,114.90842,4.87973,114.89058,3.5,3.92,0.97,6.89,FQ-8752,INV-828783,BND,VEH-146,Yes,Temburong,10,Normal,8,9/9/2023,Pass
2025-01-08,14:39:10,"""CNR6124395""",Cancelled by Driver,"""CID6298841""",Compact,Bandar Seri Begawan,Tutong Town,3.0,16.6,,,,9.2,4.2,5.0,Online Banking,29.26,Brunei-Muara,Brunei-Muara,Ridhwan Bakar,5.5,19.74,October,2024,Wednesday,1.0,9.7,OFF-200072,10/30/2024 14:38,accepted,10/30/2024 14:38,SESS-20959,10/30/2024 9:39,10/30/2024 17:39,10/30/2024 14:39,2025-01-08 14:25:00,2025-01-08 14:27:00,2025-01-08 14:35:00,2025-01-08 14:49:00,,4.91928,114.85849,4.95747,114.93246,3.5,7.06,1.33,12.36,FQ-9605,INV-486889,BND,VEH-504,Yes,Belait,9,High Demand Zone,3,3/18/2023,Pass
2025-01-05,16:17:41,"""CNR3870348""",Cancelled by Driver,"""CID6667215""",SUV,Jangsak,Mentiri,11.4,15.9,,,,23.49,4.7,4.6,Card,10.47,Brunei-Muara,Brunei-Muara,Aiman Hakim,2.22,6.4,November,2024,Monday,1.0,9.8,OFF-200166,11/25/2024 16:17,rejected,11/25/2024 16:17,SESS-93521,11/25/2024 12:17,11/25/2024 18:17,11/25/2024 16:17,2025-01-05 14:24:00,2025-01-05 14:27:00,2025-01-05 14:34:00,2025-01-05 15:09:00,,4.90184,114.86996,4.89424,114.9317,3.5,12.45,1.27,30.83,FQ-5436,INV-142363,BND,VEH-146,Yes,Temburong,5,High Demand Zone,2,5/23/2023,Pass
2025-01-13,17:08:52,"""CNR5848927""",Completed,"""CID2730208""",Sedan,Tutong Beach,Mentiri,14.8,10.8,1.0,,,5.18,4.7,3.6,Dart Wallet,3.49,Brunei-Muara,Belait,Nurul Izzah,0.86,2.85,July,2024,Sunday,0.0,8.4,OFF-200017,7/28/2024 17:08,rejected,7/28/2024 17:08,SESS-35224,7/28/2024 15:08,7/28/2024 20:08,7/28/2024 17:08,2025-01-13 21:40:00,2025-01-13 21:41:00,2025-01-13 21:50:00,2025-01-13 22:04:00,7/28/2024 17:14,4.92573,114.91474,4.63119,114.21445,3.5,3.92,0.86,5.78,FQ-8663,INV-788987,BND,VEH-204,Yes,Belait,13,Normal,8,4/18/2023,Pass
2025-01-09,7:00:48,"""CNR4534216""",Completed,"""CID4657162""",Sedan,Mentiri,Lumut,8.8,26.9,,1.0,Customer Demand,22.66,4.8,4.5,Cash,34.92,Brunei-Muara,Brunei-Muara,Farhana Yusof,4.01,24.74,September,2024,Monday,1.0,5.2,OFF-200131,9/30/2024 7:00,accepted,9/30/2024 7:00,SESS-31967,9/30/2024 5:00,9/30/2024 8:00,9/30/2024 7:00,2025-01-09 10:33:00,2025-01-09 10:36:00,2025-01-09 10:39:00,2025-01-09 11:09:00,,4.95842,114.96845,4.97889,114.8587,3.5,1.35,2.15,8.75,FQ-5227,INV-291739,BND,VEH-674,Yes,Temburong,8,High Demand Zone,12,2/4/2023,Pass
2025-01-15,18:49:30,"""CNR6338955""",Cancelled,"""CID6611339""",Premium,Kiulap,Kuala Belait,4.4,20.5,,,,12.95,4.4,3.8,Online Banking,10.81,Brunei-Muara,Brunei-Muara,Noraini Kassim,1.37,8.33,July,2024,Sunday,1.0,8.4,OFF-200088,7/28/2024 18:48,accepted,7/28/2024 18:48,SESS-88755,7/28/2024 16:49,7/28/2024 21:49,7/28/2024 18:49,2025-01-15 05:41:00,2025-01-15 05:42:00,2025-01-15 05:44:00,2025-01-15 06:08:00,,4.90686,114.91577,4.93584,114.94313,3.5,16.12,1.64,36.89,FQ-5557,INV-822221,BND,VEH-967,Yes,Tutong,8,High Demand Zone,12,8/3/2023,Pass
2025-01-13,13:56:24,"""CNR5195905""",Completed,"""CID6060819""",Premium,Muara,Jangsak,6.0,37.1,1.0,,,14.49,4.9,3.6,Dart Wallet,31.77,Belait,Tutong,Nabilah Hassan,5.78,21.35,June,2024,Monday,0.0,9.6,OFF-200059,6/10/2024 13:55,accepted,6/10/2024 13:55,SESS-68128,6/10/2024 10:56,6/10/2024 14:56,6/10/2024 13:56,2025-01-13 19:29:00,2025-01-13 19:34:00,2025-01-13 19:43:00,2025-01-13 20:03:00,6/10/2024 14:02,4.67708,114.20374,4.71426,114.64436,3.5,3.92,2.97,14.39,FQ-5551,INV-725131,BND,VEH-713,Yes,Belait,12,Normal,14,10/24/2023,Pass
2025-01-19,21:58:45,"""CNR9312414""",Completed,"""CID1962689""",Compact,Berakas,Rimba,2.4,16.2,,,,17.67,4.5,5.0,Cash,21.3,Brunei-Muara,Brunei-Muara,Sufian bin Haji Ali,3.07,18.07,January,2024,Saturday,1.0,4.5,OFF-200013,1/13/2024 21:58,rejected,1/13/2024 21:58,SESS-22883,1/13/2024 16:58,1/13/2024 23:58,1/13/2024 21:58,2025-01-19 09:30:00,2025-01-19 09:34:00,2025-01-19 09:40:00,2025-01-19 10:12:00,,4.96477,114.89641,4.93448,114.90409,3.5,20.52,1.3,36.65,FQ-7660,INV-846445,BND,VEH-473,Yes,Tutong,6,High Demand Zone,13,9/4/2023,Pass
2025-01-09,8:36:52,"""CNR2600511""",Completed,"""CID9938842""",SUV,Sengkurong,Muara,7.6,14.3,,,,19.74,4.6,4.4,Online Banking,31.91,Belait,Belait,Ibrahim Daud,5.3,21.61,December,2024,Wednesday,0.0,9.1,OFF-200008,12/25/2024 8:36,accepted,12/25/2024 8:36,SESS-97398,12/25/2024 3:36,12/25/2024 10:36,12/25/2024 8:36,2025-01-09 00:24:00,2025-01-09 00:27:00,2025-01-09 00:36:00,2025-01-09 00:44:00,,4.51527,114.27945,4.60612,114.1339,3.5,6.22,1.14,18.29,FQ-9134,INV-912270,BND,VEH-819,Yes,Belait,4,High Demand Zone,11,11/3/2023,Pass
2025-01-03,16:37:19,"""CNR7492796""",Completed,"""CID7866026""",Premium,Bangar,Sengkurong,2.3,31.7,,,,9.56,3.6,4.2,Card,33.96,Belait,Brunei-Muara,,7.49,27.77,March,2024,Wednesday,,6.0,OFF-200089,3/13/2024 16:36,rejected,3/13/2024 16:36,SESS-16338,3/13/2024 13:37,3/13/2024 18:37,3/13/2024 16:37,2025-01-03 09:14:00,2025-01-03 09:16:00,2025-01-03 09:20:00,2025-01-03 09:51:00,,4.6872,114.36158,4.8765,114.87703,3.5,3.92,2.54,14.94,FQ-6417,INV-489304,BND,VEH-510,Yes,Belait,12,High Demand Zone,13,7/31/2023,Pass
2025-01-25,8:02:31,"""CNR9210055""",Cancelled,"""CID2341391""",Premium,Rimba,Gadong,9.5,34.1,1.0,,,20.5,3.7,4.9,Cash,24.53,Brunei-Muara,Brunei-Muara,Fadhil Junaidi,5.48,18.3,March,2024,Friday,0.0,7.6,OFF-200052,3/8/2024 8:02,accepted,3/8/2024 8:02,SESS-29233,3/8/2024 4:02,3/8/2024 9:02,3/8/2024 8:02,2025-01-25 07:42:00,2025-01-25 07:45:00,2025-01-25 07:55:00,2025-01-25 08:25:00,3/8/2024 8:04,4.89535,114.86483,4.86959,114.89999,3.5,3.92,2.73,10.15,FQ-6058,INV-126854,BND,VEH-642,Yes,Brunei-Muara,13,Normal,8,8/20/2023,Pass
2025-01-08,13:43:11,"""CNR9249380""",Completed,"""CID5685213""",Premium,Bandar Seri Begawan,Jangsak,7.0,31.9,,,,2.08,4.3,3.9,Dart Wallet,4.45,Belait,Brunei-Muara,Nurul Izzah,0.52,3.78,September,2024,Thursday,1.0,11.1,OFF-200129,9/12/2024 13:42,accepted,9/12/2024 13:42,SESS-35224,9/12/2024 11:43,9/12/2024 16:43,9/12/2024 13:43,2025-01-08 14:48:00,2025-01-08 14:51:00,2025-01-08 15:01:00,2025-01-08 15:45:00,,4.60794,114.25377,4.90001,114.92623,3.5,13.05,2.55,29.65,FQ-5272,INV-376808,BND,VEH-204,Yes,Belait,13,High Demand Zone,1,7/10/2023,Pass
2025-01-13,14:59:17,"""CNR6784305""",Completed,"""CID9250370""",Compact,Mata-Mata,Jerudong,11.5,36.6,,,,7.3,5.0,4.0,Dart Wallet,25.09,Brunei-Muara,Brunei-Muara,Sufian bin Haji Ali,3.4,17.84,July,2024,Saturday,0.0,11.8,OFF-200083,7/6/2024 14:58,accepted,7/6/2024 14:58,SESS-22883,7/6/2024 9:59,7/6/2024 16:59,7/6/2024 14:59,2025-01-13 14:10:00,2025-01-13 14:15:00,2025-01-13 14:23:00,2025-01-13 15:02:00,,4.894,114.93164,4.95329,114.94433,3.5,7.14,2.93,20.36,FQ-9351,INV-505010,BND,VEH-473,Yes,Belait,13,High Demand Zone,1,1/12/2024,Pass
2025-01-12,16:51:11,"""CNR2860348""",Completed,"""CID5578022""",Compact,Berakas,Jerudong,10.2,34.2,,,,10.67,4.7,3.8,Cash,4.62,Brunei-Muara,Brunei-Muara,Aiman Hakim,1.01,3.91,October,2024,Monday,0.0,10.2,OFF-200091,10/7/2024 16:50,accepted,10/7/2024 16:50,SESS-93521,10/7/2024 12:51,10/7/2024 19:51,10/7/2024 16:51,2025-01-12 17:51:00,2025-01-12 17:55:00,2025-01-12 17:57:00,2025-01-12 18:24:00,10/7/2024 16:57,4.85757,114.92409,4.9292,114.97063,3.5,3.92,2.74,9.66,FQ-5293,INV-275833,BND,VEH-146,Yes,Tutong,8,Normal,11,1/23/2023,Pass
2025-01-18,16:23:55,"""CNR2775531""",Cancelled by Driver,"""CID3611959""",SUV,Gadong,Tutong Town,3.4,34.7,,,,4.19,4.7,4.0,Card,28.55,Brunei-Muara,Brunei-Muara,Siti Aminah,3.42,23.31,September,2024,Tuesday,0.0,5.7,OFF-200110,9/24/2024 16:23,accepted,9/24/2024 16:23,SESS-19622,9/24/2024 12:23,9/24/2024 17:23,9/24/2024 16:23,2025-01-18 06:29:00,2025-01-18 06:32:00,2025-01-18 06:37:00,2025-01-18 06:55:00,,4.97314,114.93464,4.96064,114.90285,3.5,16.15,2.78,20.93,FQ-9653,INV-443473,BND,VEH-614,Yes,Belait,8,Normal,10,4/26/2023,Pass
2025-01-19,14:53:05,"""CNR9806462""",Cancelled,"""CID3361602""",Sedan,Mata-Mata,Tutong Beach,14.3,42.5,,,,15.88,3.6,4.9,Cash,27.9,Brunei-Muara,Belait,Dayangku Siti,4.9,17.5,April,2024,Saturday,0.0,7.0,OFF-200187,4/6/2024 14:52,rejected,4/6/2024 14:52,SESS-38322,4/6/2024 12:53,4/6/2024 17:53,4/6/2024 14:53,2025-01-19 09:54:00,2025-01-19 09:55:00,2025-01-19 10:01:00,2025-01-19 10:17:00,4/6/2024 15:00,4.90633,114.94813,4.66645,114.22783,3.5,3.92,3.4,16.02,FQ-8440,INV-511256,BND,VEH-618,Yes,Belait,4,High Demand Zone,6,9/25/2023,Pass
2025-01-26,0:26:09,"""CNR5317954""",Cancelled,"""CID7826673""",Compact,Lumut,Rimba,5.5,33.0,,,,3.34,4.4,3.9,Cash,5.35,Brunei-Muara,Brunei-Muara,Fadhil Junaidi,0.59,4.02,February,2024,Friday,0.0,11.1,OFF-200198,2/9/2024 0:25,rejected,2/9/2024 0:25,SESS-29233,2/8/2024 22:26,2/9/2024 3:26,2/9/2024 0:26,2025-01-26 21:23:00,2025-01-26 21:24:00,2025-01-26 21:33:00,2025-01-26 21:57:00,,4.89355,114.90455,4.87904,114.87111,3.5,15.26,2.64,32.1,FQ-6804,INV-550724,BND,VEH-642,Yes,Brunei-Muara,12,High Demand Zone,14,11/12/2023,Pass
2025-01-18,14:16:33,"""CNR9623602""",Cancelled by Driver,"""CID9192664""",Sedan,Tutong Beach,Mata-Mata,4.7,23.2,,,,26.75,4.6,4.1,Cash,16.76,Brunei-Muara,Belait,Awangku Mohd,3.76,11.79,March,2024,Monday,1.0,8.0,OFF-200171,3/11/2024 14:15,accepted,3/11/2024 14:16,SESS-35925,3/11/2024 12:16,3/11/2024 15:16,3/11/2024 14:16,2025-01-18 22:07:00,2025-01-18 22:10:00,2025-01-18 22:20:00,2025-01-18 22:49:00,,4.94485,114.85971,4.54751,114.1511,3.5,5.83,1.86,21.78,FQ-5630,INV-210043,BND,VEH-727,Yes,Temburong,10,High Demand Zone,10,7/26/2023,Pass
2025-01-11,15:21:24,"""CNR1726678""",Cancelled,"""CID2637835""",Sedan,Bandar Seri Begawan,Bandar Seri Begawan,7.1,13.1,,,,11.81,4.3,4.9,Cash,26.83,Tutong,Brunei-Muara,Ahmad Zaki,2.92,16.97,May,2024,Sunday,0.0,5.6,OFF-200007,5/19/2024 15:20,accepted,5/19/2024 15:20,SESS-75925,5/19/2024 10:21,5/19/2024 16:21,5/19/2024 15:21,2025-01-11 13:11:00,2025-01-11 13:13:00,2025-01-11 13:20:00,2025-01-11 13:41:00,,4.66308,114.65802,4.9547,114.94315,3.5,8.73,1.05,15.28,FQ-9838,INV-276437,BND,VEH-696,Yes,Temburong,4,Normal,13,2/20/2023,Pass
2025-01-22,2:51:22,"""CNR6778932""",Completed,"""CID8872225""",Sedan,Kuala Belait,Sengkurong,14.5,21.9,,,,4.14,4.4,4.6,Card,10.18,Tutong,Tutong,Nurul Izzah,1.58,8.26,January,2024,Wednesday,1.0,8.4,OFF-200174,1/3/2024 2:50,rejected,1/3/2024 2:50,SESS-35224,1/3/2024 0:51,1/3/2024 3:51,1/3/2024 2:51,2025-01-22 03:17:00,2025-01-22 03:18:00,2025-01-22 03:26:00,2025-01-22 03:53:00,,4.71025,114.76064,4.66094,114.78991,3.5,11.45,1.75,14.2,FQ-7333,INV-418725,BND,VEH-204,Yes,Tutong,8,Normal,1,3/2/2023,Pass
2025-01-26,20:46:16,"""CNR5874746""",Completed,"""CID9596834""",Premium,Gadong,Lambak,8.5,33.8,,,,26.23,4.4,3.7,Online Banking,3.2,Belait,Brunei-Muara,Faisal Hakimi,0.51,2.37,June,2024,Sunday,1.0,9.9,OFF-200034,6/23/2024 20:45,accepted,6/23/2024 20:45,SESS-85181,6/23/2024 15:46,6/23/2024 22:46,6/23/2024 20:46,2025-01-26 13:43:00,2025-01-26 13:44:00,2025-01-26 13:54:00,2025-01-26 14:34:00,6/23/2024 20:54,4.66917,114.28965,4.89813,114.86034,3.5,3.92,2.7,15.12,FQ-8476,INV-245076,BND,VEH-126,Yes,Tutong,9,Normal,13,12/8/2023,Pass
2025-01-01,7:43:45,"""CNR8952764""",Completed,"""CID4343834""",SUV,Jangsak,Mentiri,14.2,33.0,,,,17.46,4.4,3.7,Online Banking,27.86,Belait,Brunei-Muara,Hamid Rashid,3.01,17.31,March,2024,Thursday,1.0,5.0,OFF-200080,3/14/2024 7:43,accepted,3/14/2024 7:43,SESS-39154,3/14/2024 3:43,3/14/2024 10:43,3/14/2024 7:43,2025-01-01 02:38:00,2025-01-01 02:42:00,2025-01-01 02:47:00,2025-01-01 03:25:00,3/14/2024 7:50,4.68688,114.38432,4.85825,114.97259,3.5,3.92,2.64,17.09,FQ-8954,INV-357026,BND,VEH-750,Yes,Temburong,4,High Demand Zone,5,3/26/2023,Pass
2025-01-22,4:39:18,"""CNR8910332""",Completed,"""CID1229941""",SUV,Mata-Mata,Tutong Town,4.5,11.0,,,,20.67,3.8,4.0,Cash,6.55,Brunei-Muara,Brunei-Muara,,1.17,4.9,November,2024,Tuesday,,4.3,OFF-200163,11/19/2024 4:39,rejected,11/19/2024 4:39,SESS-16338,11/19/2024 1:39,11/19/2024 6:39,11/19/2024 4:39,2025-01-22 02:05:00,2025-01-22 02:09:00,2025-01-22 02:17:00,2025-01-22 02:50:00,,4.88914,114.88394,4.95473,114.87104,3.5,3.92,0.88,17.45,FQ-7055,INV-883339,BND,VEH-510,Yes,Temburong,8,High Demand Zone,10,8/21/2023,Pass
2025-02-20,21:49:51,"""CNR6575694""",Completed,"""CID6746264""",Premium,Tutong Town,Kuala Belait,12.1,11.8,,1.0,Other Issue,6.1,4.8,4.3,Cash,26.9,Belait,Brunei-Muara,Nabilah Hassan,5.53,18.7,September,2024,Monday,1.0,6.8,OFF-200049,9/23/2024 21:49,rejected,9/23/2024 21:49,SESS-68128,9/23/2024 16:49,9/23/2024 23:49,9/23/2024 21:49,2025-02-20 00:52:00,2025-02-20 00:54:00,2025-02-20 01:00:00,2025-02-20 01:18:00,,4.62977,114.19421,4.96491,114.97165,3.5,3.94,0.94,15.07,FQ-7291,INV-232133,BND,VEH-713,Yes,Belait,5,High Demand Zone,7,2/17/2023,Pass
2025-02-26,16:02:47,"""CNR7028693""",Cancelled by Driver,"""CID5551104""",Premium,Jangsak,Bandar Seri Begawan,12.2,22.2,,,,13.11,4.7,4.0,Dart Wallet,25.7,Brunei-Muara,Brunei-Muara,Ridhwan Bakar,2.65,16.16,September,2024,Monday,1.0,7.0,OFF-200103,9/9/2024 16:01,rejected,9/9/2024 16:01,SESS-20959,9/9/2024 13:02,9/9/2024 17:02,9/9/2024 16:02,2025-02-26 10:58:00,2025-02-26 11:02:00,2025-02-26 11:04:00,2025-02-26 11:34:00,,4.8998,114.92244,4.96698,114.9224,3.5,5.6,1.78,13.82,FQ-7728,INV-412885,BND,VEH-504,Yes,Brunei-Muara,8,High Demand Zone,10,7/23/2023,Pass
2025-02-20,7:00:48,"""CNR4534216""",Cancelled,"""CID4657162""",Compact,Muara,Mata-Mata,8.8,26.9,,1.0,Customer Demand,7.43,4.3,4.4,Cash,26.87,Brunei-Muara,Brunei-Muara,Farhana Yusof,2.99,21.36,September,2024,Monday,1.0,5.2,OFF-200131,9/30/2024 7:00,accepted,9/30/2024 7:00,SESS-31967,9/30/2024 5:00,9/30/2024 8:00,9/30/2024 7:00,2025-02-20 14:46:00,2025-02-20 14:50:00,2025-02-20 14:53:00,2025-02-20 15:21:00,,4.95842,114.96845,4.97889,114.8587,3.5,1.35,2.15,8.75,FQ-5227,INV-291739,BND,VEH-674,Yes,Brunei-Muara,8,High Demand Zone,12,2/4/2023,Pass
2025-02-07,6:15:38,"""CNR5259986""",Completed,"""CID9828317""",SUV,Tutong Town,Berakas,3.4,23.1,,,,19.21,4.5,4.4,Card,33.44,Brunei-Muara,Brunei-Muara,Syafiqah Yusof,6.17,23.94,October,2024,Thursday,1.0,5.5,OFF-200001,10/3/2024 6:14,accepted,10/3/2024 6:14,SESS-20137,10/3/2024 3:15,10/3/2024 7:15,10/3/2024 6:15,2025-02-07 11:16:00,2025-02-07 11:17:00,2025-02-07 11:22:00,2025-02-07 11:36:00,,4.97911,114.89109,4.96292,114.96792,3.5,21.23,1.85,26.58,FQ-6035,INV-931251,BND,VEH-214,Yes,Belait,12,Normal,12,9/21/2023,Pass
